IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,DZA,Algeria,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,72.21,,,,,,72.21,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,72.5,,,,,,72.5,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,72.56,,,,,,72.56,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,72.65,,,,,,72.65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,72.8,,,,,,72.8,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.18,,,,,,73.18,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.21,,,,,,73.21,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.22,,,,,,73.22,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.26,,,,,,73.26,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.3,,,,,,73.3,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ALB,Albania,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.55,,,,,,73.55,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MNE,Montenegro,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.56,,,,,,73.56,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,POL,Poland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.7,,,,,,73.7,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,COL,Colombia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,73.75,,,,,,73.75,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ARG,Argentina,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.09,,,,,,74.09,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.09,,,,,,74.09,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.12,,,,,,74.12,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,JAM,Jamaica,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.22,,,,,,74.22,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,HRV,Croatia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.36,,,,,,74.36,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.4,,,,,,74.4,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,MEX,Mexico,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.41,,,,,,74.41,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,TUR,Turkey,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.41,,,,,,74.41,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PER,Peru,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.42,,,,,,74.42,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,BRB,Barbados,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.5,,,,,,74.5,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ECU,Ecuador,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.53,,,,,,74.53,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.56,,,,,,74.56,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.61,,,,,,74.61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.8,,,,,,74.8,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,URY,Uruguay,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.82,,,,,,74.82,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CZE,Czechia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,74.95,,,,,,74.95,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,75.42,,,,,,75.42,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SVN,Slovenia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.05,,,,,,76.05,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.21,,,,,,76.21,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,IRL,Ireland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.41,,,,,,76.41,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,PRT,Portugal,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.58,,,,,,76.58,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,USA,United States of America,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.69,,,,,,76.69,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CUB,Cuba,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.76,,,,,,76.76,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CHL,Chile,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.77,,,,,,76.77,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,DNK,Denmark,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,76.93,,,,,,76.93,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.23,,,,,,77.23,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,FIN,Finland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.6,,,,,,77.6,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,BEL,Belgium,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.66,,,,,,77.66,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.85,,,,,,77.85,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.86,,,,,,77.86,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,MLT,Malta,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,77.87,,,,,,77.87,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CRI,Costa Rica,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78,,,,,,78,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,NLD,Netherlands,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.01,,,,,,78.01,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,DEU,Germany,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.09,,,,,,78.09,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,AUT,Austria,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.17,,,,,,78.17,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,GRC,Greece,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.17,,,,,,78.17,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,LUX,Luxembourg,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.24,,,,,,78.24,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.44,,,,,,78.44,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,NOR,Norway,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.53,,,,,,78.53,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ISR,Israel,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.57,,,,,,78.57,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.57,,,,,,78.57,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CYP,Cyprus,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.75,,,,,,78.75,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,FRA,France,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,78.91,,,,,,78.91,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ESP,Spain,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.08,,,,,,79.08,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AMR,Americas,Country,CAN,Canada,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.1,,,,,,79.1,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ITA,Italy,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.36,,,,,,79.36,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,SWE,Sweden,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.57,,,,,,79.57,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,AUS,Australia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.69,,,,,,79.69,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,ISL,Iceland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.7,,,,,,79.7,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,EUR,Europe,Country,CHE,Switzerland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,79.72,,,,,,79.72,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,WPR,Western Pacific,Country,JPN,Japan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,81.12,,,,,,81.12,,,EN,2020-12-04T05:00:00.000Z
